"pid","NAME","CLASS","POSITION","TPE","CREATED","LINK","USER","USERLINK","JOINED","LAST VISIT","ONLINE FOR","BANK BALANCE","SHL TEAM","IIHF NATION","REPUTATION","ACTIVE","HANDEDNESS","JERSEY NUMBER","HEIGHT","WEIGHT","BIRTHPLACE","TPE AVAILABLE","franchiseID","teamID","team","Inaugural.Season","leagueID","abbr","primary","secondary","alt1","alt2","screening","gettingOpen","passing","puckhandling","shootingAccuracy","shootingRange","offensiveRead","checking","hitting","positioning","stickchecking","shotBlocking","faceoffs","defensiveRead","acceleration","agility","balance","speed","stamina","strength","fighting","aggression","bravery","determination","teamPlayer","leadership","temperament","professionalism","blocker","glove","pokeCheck","rebound","recovery","lowShots","reflexes","skating","mentalToughness","goaltenderStamina","CLEAN_NAME","RENDER","75_Create","75_activity check","75_other","75_training","75_training camp","75_seasonal coaching","75_point task","75_correction","75_recruitment","75_Unretire","75_fantasy","74_Create","74_activity check","74_other","74_training","74_seasonal coaching","74_training camp","74_point task","73_Create","73_other","73_activity check","73_training","73_point task","73_seasonal coaching","73_training camp","74_correction","72_Create","72_activity check","72_other","72_seasonal coaching","72_training","72_training camp","74_recruitment","74_fantasy","72_initial","72_point task","72_fantasy","75_regression","73_regression","72_regression","73_correction","73_recruitment","72_correction"
1255,"Launchpad McQuack","S75","Goalie",536,"2023-11-01T21:32:12.000Z","https://portal.simulationhockey.com/player/1255","zaynzk","https://simulationhockey.com/member.php?action=profile&uid=5189",2020-10-19,2024-04-13,918000,9465500,21,"Latvia",33,"Active","Right",33,"6ft 11in",300,"Duckburg, Latvia",199,60,69,"Newfoundland Berserkers",51,1,"NL","#4d4d4d","#ff0000","#cccccc","",NA,NA,6,6,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,15,15,NA,15,12,12,11,14,14,12,14,6,10,13,"Launchpad McQuack","Launchpad McQuack",NA,26,NA,65,42,42,99,-13,NA,NA,NA,NA,18,NA,27,20,14,28,155,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,"Silas Bart","S75","Left Defense",161,"2023-11-08T18:27:37.000Z","https://portal.simulationhockey.com/player/1256","silas16","https://simulationhockey.com/member.php?action=profile&uid=8350",2023-11-08,2023-11-09,245,3500000,NA,"Canada",0,"IA","Left",16,"6ft 0in",210,"vernon, Canada",6,66,77,"San Diego Tidal",76,1,"SDT","#F0661D","#25B6B3","#0D1927",NA,5,6,10,6,6,6,7,11,11,10,12,12,5,11,6,5,5,8,14,16,9,10,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silas Bart","Morgan Rielly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,"Slowpoke","S75","Left Defense",596,"2023-11-08T23:00:12.000Z","https://portal.simulationhockey.com/player/1257","Repgnar","https://simulationhockey.com/member.php?action=profile&uid=8351",2023-11-08,2024-04-14,75351,10400000,0,"Switzerland",0,"Active","Left",79,"6ft 2in",195,"Seafoam Islands, Switzerland",172,60,69,"Newfoundland Berserkers",51,1,"NL","#4d4d4d","#ff0000","#cccccc","",6,14,14,15,13,12,13,15,13,13,13,13,5,14,14,13,14,11,14,14,5,10,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slowpoke","The Slowpoke Pokemon",NA,26,NA,65,42,28,161,-5,NA,NA,NA,NA,18,NA,27,20,14,34,155,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,"Pinli Switchbang","S75","Center",620,"2023-11-09T20:51:09.000Z","https://portal.simulationhockey.com/player/1259","leviadan","https://simulationhockey.com/member.php?action=profile&uid=4555",2020-01-14,2024-04-14,5255712,98166000,19,"Finland",136,"Active","Right",68,"5ft 0in",150,"Utsjoki, Finland",195,56,65,"Colorado Raptors",42,1,"COL","#182d49","#f3cd16","#33599f","",6,15,15,14,13,11,15,13,12,13,12,10,14,13,13,14,13,14,14,14,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pinli Switchbang","High Tinker Mekkatorque",NA,26,NA,65,42,56,138,NA,NA,NA,3,NA,18,NA,27,20,14,45,155,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,"Niclas Sundqvist","S75","Left Defense",639,"2023-11-09T21:23:34.000Z","https://portal.simulationhockey.com/player/1260","Halkohol","https://simulationhockey.com/member.php?action=profile&uid=5078",2020-08-16,2024-04-14,1422000,20438000,4,"Sweden",10,"Active","Left",9,"6ft 0in",209,"Grums, Sweden",214,63,73,"Great Falls Grizzlies",61,1,"GFG","#b6985a","#936b48","#151211","",6,11,12,13,11,11,13,13,14,13,13,15,5,15,13,13,14,13,16,14,11,10,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Niclas Sundqvist","Jordie Benn",NA,26,NA,65,42,56,161,NA,NA,NA,8,NA,18,NA,27,20,14,36,155,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,"Sebastien Levesque","S75","Right Defense",568,"2023-11-10T04:46:22.000Z","https://portal.simulationhockey.com/player/1261","Seb","https://simulationhockey.com/member.php?action=profile&uid=8355",2023-11-10,2024-04-14,43244,15690000,15,"Norway",1,"Active","Right",11,"6ft 0in",205,"Oslo, Norway",144,58,64,"Anchorage Armada",42,1,"ANC","#848482","#1e2d40","#7ea1d9","#fbb117",11,12,13,13,7,8,12,15,15,15,15,15,6,15,11,13,13,12,14,14,5,8,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sebastien Levesque","Terra Ryzing",NA,26,NA,65,42,56,93,NA,NA,NA,8,NA,18,NA,27,20,14,33,155,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,"Blant Chorski","S75","Center",276,"2023-11-10T15:47:22.000Z","https://portal.simulationhockey.com/player/1262","northernbeastman","https://simulationhockey.com/member.php?action=profile&uid=8358",2023-11-10,2024-04-10,15538,8100000,NA,"Latvia",0,"IA","Left",17,"6ft 5in",225,"Riga, Latvia",5,53,53,"Kelowna Knights",2,1,"KEL","#003300","#e5d478","","",12,12,14,13,14,10,12,13,13,10,12,5,14,8,10,11,13,12,14,12,5,6,6,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blant Chorski","Borat",NA,4,NA,5,24,5,3,NA,NA,NA,NA,NA,10,NA,15,20,14,15,155,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,"Dave Bardizz","S75","Left Wing",258,"2023-11-11T00:37:07.000Z","https://portal.simulationhockey.com/player/1263","Eater","https://simulationhockey.com/member.php?action=profile&uid=8360",2023-11-10,2024-04-06,5124,7200000,NA,"USA",0,"Active","Left",20,"6ft 1in",193,"Michigan, USA",5,63,73,"Great Falls Grizzlies",61,1,"GFG","#b6985a","#936b48","#151211","",12,11,12,14,16,12,12,9,10,8,8,8,6,7,10,12,11,14,14,11,8,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dave Bardizz","David Pastrnak",NA,10,NA,6,42,4,1,NA,NA,NA,NA,NA,10,NA,NA,NA,14,8,155,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,"Simon Kotek","S75","Left Wing",214,"2023-11-11T20:57:01.000Z","https://portal.simulationhockey.com/player/1264","Yaahody","https://simulationhockey.com/member.php?action=profile&uid=8362",2023-11-11,2024-01-19,3653,4875000,NA,"Unassigned",0,"IA","Right",72,"6ft 2in",202,"Bratislava, Slovakia",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,14,13,12,11,13,5,9,5,8,9,5,5,14,13,13,11,14,12,5,8,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simon Kotek","",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,2,15,14,8,155,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,"Wellerman","S75","Left Wing",340,"2023-11-12T03:29:29.000Z","https://portal.simulationhockey.com/player/1265","jtanner20","https://simulationhockey.com/member.php?action=profile&uid=7039",2023-03-17,2024-03-30,89160,1600000,19,"Czechia",0,"Active","Right",0,"6ft 0in",200,"Rum, Deep sea",1,59,75,"Yukon Malamutes",65,1,"YUM","#b1162c","#00a6f7","#366e9b","#ebebeb",13,13,13,13,14,11,13,13,13,13,13,12,13,13,13,13,13,13,14,13,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wellerman","https://i.scdn.co/image/ab67616d0000b273bc8c25de6746e08401aa6a99",NA,14,NA,12,24,22,5,NA,NA,NA,NA,NA,18,NA,25,20,14,23,155,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,"Eric Vanderberg Jr","S75","Right Defense",583,"2023-11-12T23:23:28.000Z","https://portal.simulationhockey.com/player/1266","Vandy","https://simulationhockey.com/member.php?action=profile&uid=3483",2018-12-17,2024-04-14,1778400,14876000,19,"USA",40,"Active","Right",3,"6ft 5in",235,"Buffalo, NY, USA",158,60,69,"Newfoundland Berserkers",51,1,"NL","#4d4d4d","#ff0000","#cccccc","",10,12,12,14,12,12,13,13,13,13,14,13,6,17,13,13,13,12,14,13,13,11,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eric Vanderberg Jr","Trevor van Riemsdyk",NA,26,NA,65,42,56,126,-4,NA,NA,NA,NA,18,NA,27,20,14,29,155,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,"Ongo Gablogian","S75","Right Defense",617,"2023-11-13T15:52:31.000Z","https://portal.simulationhockey.com/player/1267","Ragnar","https://simulationhockey.com/member.php?action=profile&uid=809",2013-04-03,2024-04-14,2390400,578074142,0,"USA",177,"Active","Left",44,"5ft 0in",250,"Philadelphia, USA",192,50,68,"Carolina Kraken",50,1,"CAR","#cf5b00","#1a1a1a","#f5ece7","",5,8,14,13,13,14,10,15,17,11,14,13,5,16,11,10,10,12,15,11,7,5,8,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ongo Gablogian","Danny Devito as Ongo Gablogian",NA,26,NA,65,42,56,140,NA,NA,NA,NA,155,18,9,27,20,14,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,"Warwick Windsor","S75","Right Defense",237,"2023-11-13T16:18:08.000Z","https://portal.simulationhockey.com/player/1268","Allegiant","https://simulationhockey.com/member.php?action=profile&uid=1641",2015-04-22,NA,NA,34867200,19,"Canada",17,"IA","Right",8,"6ft 6in",245,"Edmonton, Canada",8,57,70,"Maine Timber",53,1,"MET","#082a17","#85714d","#095f30","",8,5,10,9,8,8,8,13,12,12,10,15,5,13,10,8,12,11,14,10,13,12,14,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warwick Windsor","Bowen Byram",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,155,10,9,15,20,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,"Jesus Murphy","S75","Center",617,"2023-11-13T17:25:08.000Z","https://portal.simulationhockey.com/player/1269","notorioustig","https://simulationhockey.com/member.php?action=profile&uid=3115",2018-07-05,2024-04-13,7242912,36923000,2,"Czechia",193,"Active","Left",94,"6ft 5in",228,"Seattle, USA",192,58,64,"Anchorage Armada",42,1,"ANC","#848482","#1e2d40","#7ea1d9","#fbb117",12,15,13,15,14,11,13,14,13,13,13,12,12,14,13,13,13,14,14,13,9,5,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jesus Murphy","Ewan McGregor in Attack of the Clones",NA,26,NA,65,42,56,148,NA,NA,NA,2,155,18,9,27,20,14,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,"Alex Faries Limarzi","S75","Center",183,"2023-11-14T06:11:14.000Z","https://portal.simulationhockey.com/player/1270","Alimarzi","https://simulationhockey.com/member.php?action=profile&uid=8373",2023-11-14,2023-12-04,101,0,NA,"USA",0,"IA","Right",7,"6ft 1in",180,"Hyattsville, USA",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,10,12,11,5,11,9,8,10,11,10,10,5,9,10,11,13,14,10,11,13,12,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alex Faries Limarzi","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,2,9,3,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,"Slava-Ukraini Heroyam-Slava ","S75","Center",637,"2023-11-14T20:03:56.000Z","https://portal.simulationhockey.com/player/1271","leafsftw1967","https://simulationhockey.com/member.php?action=profile&uid=182",2012-01-03,2024-04-14,3146256,230537000,3,"Sweden",77,"Active","Right",91,"6ft 4in",230,"Kryvyi Rih, Ukraine",212,59,75,"Yukon Malamutes",65,1,"YUM","#b1162c","#00a6f7","#366e9b","#ebebeb",6,15,15,15,13,9,15,13,5,11,13,5,13,13,13,13,15,13,15,15,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slava-Ukraini Heroyam-Slava ","Volodymyr Zelensky",NA,26,NA,65,42,56,154,-5,NA,NA,10,155,18,9,27,20,14,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,"Ethan brown","S75","Center",204,"2023-11-15T02:09:23.000Z","https://portal.simulationhockey.com/player/1272","Evbro","https://simulationhockey.com/member.php?action=profile&uid=8381",2023-11-14,2023-12-18,14663,2700000,NA,"Canada",0,"IA","Right",10,"5ft 4in",150,"Toronto, Canada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,13,13,15,12,12,7,5,5,7,5,11,5,11,5,6,12,14,6,6,7,7,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan brown","Tffg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,12,9,6,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,"Jack ""Jumpshot"" Keigan","S75","Right Wing",495,"2023-11-15T12:39:00.000Z","https://portal.simulationhockey.com/player/1273","Spritestuff","https://simulationhockey.com/member.php?action=profile&uid=8394",2023-11-15,2024-04-14,53060,4310000,8,"Unassigned",1,"Active","Right",43,"6ft 3in",220,"Melbourne, Australia",70,50,68,"Carolina Kraken",50,1,"CAR","#cf5b00","#1a1a1a","#f5ece7","",16,13,12,13,15,12,15,14,13,12,11,12,5,11,13,12,14,13,14,14,5,5,12,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jack ""Jumpshot"" Keigan","White, sharp eyes, curly red hair, full beard.",NA,24,NA,60,42,56,48,-3,NA,NA,NA,155,18,9,26,20,14,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,"Roman Cechmanek II","S75","Goalie",423,"2023-11-15T20:19:22.000Z","https://portal.simulationhockey.com/player/1274","prattk1987","https://simulationhockey.com/member.php?action=profile&uid=8397",2023-11-15,2024-04-13,31986,-1440000,14,"Czechia",0,"Active","Right",43,"6ft 3in",200,"Gottwaldov, Czechia",8,64,74,"Regina Elk",61,1,"REG","#2F0038","#FBBC19","#D4780D","",NA,NA,9,9,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,15,15,NA,15,13,13,11,14,14,13,14,12,14,13,"Roman Cechmanek II","Roman Cechmanek",NA,26,NA,44,42,41,19,-3,NA,NA,NA,155,18,9,22,20,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,"Come O'Dirga","S75","Center",293,"2023-11-16T01:13:15.000Z","https://portal.simulationhockey.com/player/1275","Drokeep","https://simulationhockey.com/member.php?action=profile&uid=5644",2021-06-09,2024-02-15,1173600,32254500,NA,"Germany",26,"IA","Right",1,"6ft 2in",207,"Dortmund, Germany",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,11,13,13,7,13,13,5,5,13,5,13,13,11,11,10,12,14,13,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Come O'Dirga","Johnathan Marchessault",NA,2,NA,5,24,NA,11,NA,NA,NA,NA,155,16,9,21,20,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,"Caspian Leevi","S75","Right Defense",467,"2023-11-16T17:17:46.000Z","https://portal.simulationhockey.com/player/1276","IntelligentPea8396","https://simulationhockey.com/member.php?action=profile&uid=8402",2023-11-16,2024-04-11,47440,5500000,3,"Finland",0,"Active","Left",88,"6ft 4in",235,"Rovaniemi, Finland",42,61,71,"Nevada Battleborn",55,1,"NBB","#06152f","#c6b273","#0d244d","#dce2de",11,13,15,14,13,11,15,13,10,14,10,7,7,13,15,15,13,15,14,14,5,6,7,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caspian Leevi","",NA,26,NA,55,42,NA,83,NA,NA,NA,NA,155,18,9,24,20,14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,"Kal Åkar Kekkonen","S75","Right Defense",561,"2023-11-17T23:15:31.000Z","https://portal.simulationhockey.com/player/1277","WannabeFinn","https://simulationhockey.com/member.php?action=profile&uid=1151",2014-06-27,2024-04-14,20209392,31479000,0,"Unassigned",274,"Active","Right",75,"6ft 6in",240,"The Wilderness, Gielinor",136,55,56,"Detroit Falcons",5,1,"DET","#ec2227","#ffffff","#fbac3e","#d3d3d3",9,15,14,13,13,13,15,13,13,13,12,13,5,15,13,13,13,13,14,14,11,11,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kal Akar Kekkonen","",NA,26,NA,65,42,56,106,NA,NA,NA,3,155,18,9,27,20,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,"Jasmin Quevillon","S75","Left Wing",209,"2023-11-18T01:14:27.000Z","https://portal.simulationhockey.com/player/1278","Jas_Quevillon14","https://simulationhockey.com/member.php?action=profile&uid=8408",2023-11-17,2023-11-27,3981,4250000,NA,"Canada",0,"IA","Right",14,"5ft 8in",160,"Ottawa, Canada",0,64,74,"Regina Elk",61,1,"REG","#2F0038","#FBBC19","#D4780D","",10,11,12,11,12,12,11,12,9,11,12,12,9,12,12,11,12,12,14,12,9,9,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jasmin Quevillon","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,6,9,5,20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,"Groaty Bronson","S75","Right Defense",504,"2023-11-18T03:58:04.000Z","https://portal.simulationhockey.com/player/1279","Grybyx","https://simulationhockey.com/member.php?action=profile&uid=8410",2023-11-17,2024-04-14,75754,0,19,"Canada",1,"Active","Right",47,"6ft 5in",235,"Cape Breton, Canada",79,52,52,"Vancouver Whalers",1,1,"VAN","#018241","#0d1d3f","","",5,8,11,15,11,11,9,16,14,15,15,15,5,12,11,11,15,11,14,15,5,9,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Groaty Bronson","Chris Pronger",NA,26,NA,53,42,47,69,-5,NA,NA,2,155,18,9,27,20,14,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,"Jay Howitzer","S75","Right Wing",164,"2023-11-18T07:31:06.000Z","https://portal.simulationhockey.com/player/1280","howitzer","https://simulationhockey.com/member.php?action=profile&uid=8412",2023-11-18,2023-11-18,75,3500000,NA,"Canada",0,"IA","Left",88,"5ft 11in",200,"Halifax, Canada",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,9,10,10,7,9,14,7,7,7,11,10,8,12,15,8,7,7,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jay Howitzer","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,"Jurijs Rālfs","S75","Left Defense",216,"2023-11-18T08:14:19.000Z","https://portal.simulationhockey.com/player/1281","BeringeiBeringei","https://simulationhockey.com/member.php?action=profile&uid=8411",2023-11-18,2023-11-29,5153,3000000,NA,"Latvia",0,"IA","Left",18,"6ft 4in",195,"Liepāja, Latvia",6,66,77,"San Diego Tidal",76,1,"SDT","#F0661D","#25B6B3","#0D1927",NA,5,12,13,13,10,10,13,13,10,11,12,5,5,12,11,11,12,11,14,13,5,5,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jurijs Ralfs","Jake Sanderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,6,9,3,20,14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,"Cedar Lawson","S75","Right Defense",212,"2023-11-19T01:47:01.000Z","https://portal.simulationhockey.com/player/1282","Bestbruce10","https://simulationhockey.com/member.php?action=profile&uid=8409",2023-11-17,2023-12-08,6650,6000000,NA,"Canada",0,"IA","Right",13,"6ft 3in",210,"Owen Sound, Canada",26,54,58,"St. Louis Scarecrows",14,1,"STL","#eaaa00","#660000","#cdaf95","#000000",5,11,11,11,11,9,11,13,10,12,13,12,5,13,11,11,11,11,14,11,9,9,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cedar Lawson","Groot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,8,9,6,20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,"Niclas Wastlund","S75","Right Wing",511,"2023-11-19T08:45:56.000Z","https://portal.simulationhockey.com/player/1283","Wasty","https://simulationhockey.com/member.php?action=profile&uid=78",2011-12-23,2024-04-14,5342112,273730000,10,"Sweden",132,"Active","Right",40,"6ft 2in",195,"Los Angeles, USA",86,52,52,"Vancouver Whalers",1,1,"VAN","#018241","#0d1d3f","","",5,15,13,15,13,12,15,13,12,12,12,5,6,13,15,14,14,14,15,14,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Niclas Wastlund","Elias Pettersson",NA,26,NA,65,42,56,53,NA,NA,NA,NA,155,18,9,27,20,14,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,"Bo Jangles","S75","Right Wing",268,"2023-11-19T20:45:26.000Z","https://portal.simulationhockey.com/player/1284","MrBojangles","https://simulationhockey.com/member.php?action=profile&uid=8419",2023-11-19,2024-01-20,76959,17880000,NA,"USA",0,"IA","Right",16,"5ft 11in",185,"San Jose, USA",10,52,52,"Vancouver Whalers",1,1,"VAN","#018241","#0d1d3f","","",13,14,11,13,15,12,13,5,9,11,9,10,5,11,13,13,12,12,14,12,5,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bo Jangles","Joe Pavelski",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,155,14,12,21,20,14,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,"Jonesy Fortnite","S75","Center",206,"2023-11-21T04:41:02.000Z","https://portal.simulationhockey.com/player/1285","Zurgz","https://simulationhockey.com/member.php?action=profile&uid=8429",2023-11-21,2023-11-26,85,2500000,NA,"Czechia",0,"IA","Right",53,"5ft 3in",173,"Prauge, Czechia",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,10,12,11,11,9,11,10,10,9,10,10,11,11,10,15,14,14,12,10,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jonesy Fortnite","Goro Majima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,2,12,3,20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,"Viktor Vyzovsky","S75","Right Wing",241,"2023-11-21T17:04:50.000Z","https://portal.simulationhockey.com/player/1286","Vik","https://simulationhockey.com/member.php?action=profile&uid=2512",2017-01-13,2024-02-29,612000,30020000,NA,"Independent Russia",12,"IA","Left",66,"6ft 6in",230,"Moscow, Independent Russia",8,63,73,"Great Falls Grizzlies",61,1,"GFG","#b6985a","#936b48","#151211","",12,10,10,12,10,9,12,13,13,12,12,10,5,12,13,13,13,13,14,13,5,5,6,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Viktor Vyzovsky","James Neal",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,155,14,12,21,20,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
